Gender,Age,Under 30,Senior Citizen,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Population,30 to 64,Household Size,Is Alone,Receive Refund,Total Services Subscribed,Cost per GB,Historical Avg Monthly Charge,Bill Shock,Referral a Friend,Under-Utilizing Unlimited,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Tenure Group_Loyal (2-4y),Tenure Group_New (0-1y),Tenure Group_Standard (1-2y),Tenure Group_Very Loyal (4y+)
0,25,1,0,1,0,0.0,93453,35.303926,-120.256567,1,27,1,18.74,1,1,59,0,0,1,0,0,1,1,1,0,90.15,2423.4,0.0,0,505.98,2929.38,2687,0,2,0,0,4,1.527965842717654,89.75555555555556,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,45,0,0,1,0,0.0,93505,35.151491,-117.927597,7,64,1,1.27,1,1,13,1,0,1,0,1,0,0,1,1,94.6,5948.7,0.0,0,81.28,6029.98,8316,1,2,0,0,4,7.276917479294246,92.9484375,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,55,0,0,1,0,0.2556777216473174,94608,37.83726,-122.287648,5,71,1,44.82,0,0,0,0,0,0,0,0,0,0,0,0,20.85,1539.75,0.0,0,3182.22,4721.969999999999,24589,1,2,0,0,0,2085000.0,21.68661971830986,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,48,0,0,0,0,0.5746318180866112,95358,37.612612,-121.108568,0,26,1,40.35,0,1,13,0,1,0,0,1,0,0,1,1,85.75,2146.5,0.0,0,1049.1,3195.6000000000004,30668,1,1,1,0,2,6.596148772193252,82.5576923076923,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,54,0,0,0,0,0.0,93560,34.903052,-118.411251,0,1,0,0.0,0,1,29,0,0,0,0,0,1,1,1,0,35.9,35.9,0.0,0,0.0,35.9,14931,1,1,1,0,2,1.2379306076101353,35.9,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,64,0,0,0,0,0.0,95919,39.440687,-121.263583,0,72,1,10.87,1,1,16,0,1,1,0,1,1,1,1,1,103.65,7634.8,0.0,0,782.64,8417.44,1237,1,1,1,0,6,6.4781209511744064,106.03888888888888,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,55,0,0,1,1,0.2678104653560529,95831,38.494832,-121.529447,5,1,1,47.46,0,0,0,0,0,0,0,0,0,0,0,0,19.85,19.85,0.0,0,47.46,67.31,42832,1,3,0,0,0,1985000.0,19.85,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,42,0,0,1,3,0.3145715995918679,95251,38.055562,-120.456298,1,41,1,45.26,1,1,56,1,1,1,1,0,1,1,1,0,79.9,3326.2,0.0,0,1855.66,5181.86,460,1,5,0,0,7,1.4267854595025966,81.12682926829268,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,47,0,0,1,3,0.20922900396054817,93551,34.613476,-118.256358,5,47,1,3.95,0,0,0,0,0,0,0,0,0,0,0,1,21.3,1041.8,0.0,0,185.65,1227.45,34045,1,5,0,0,0,2130000.0,22.16595744680851,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,72,0,1,1,0,0.2556777216473174,96065,40.877552,-121.885884,2,57,1,48.16,1,1,10,0,1,1,0,1,0,0,1,1,71.1,4140.1,0.0,0,2745.12,6885.22,431,0,2,0,0,4,7.10999289000711,72.63333333333334,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,37,0,0,0,0,1.0,93067,34.420998,-119.60137,0,9,1,24.89,0,0,0,0,0,0,0,0,0,0,0,0,19.7,180.7,0.0,0,224.01,404.71,576,1,1,1,0,0,1970000.0,20.077777777777776,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,37,0,0,1,0,0.45085980948775134,95357,37.670526,-120.877572,1,3,1,48.38,0,1,14,0,0,0,0,0,1,1,1,1,80.3,250.05,0.0,0,145.14,395.19000000000005,13343,1,2,0,0,2,5.7357101887784365,83.35000000000001,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,21,1,0,1,0,0.22706206739198584,94116,37.74441,-122.486764,1,72,1,13.27,1,0,0,0,0,0,0,0,0,0,0,0,24.85,1871.85,0.0,0,955.44,2827.29,42959,0,2,0,0,1,2485000.0,25.997916666666665,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,23,1,0,0,0,0.2453711467369316,96075,40.343213,-121.815412,0,1,1,44.11,0,1,69,0,1,0,0,0,0,1,1,1,74.7,74.7,0.0,0,44.11,118.81,433,0,1,1,0,2,1.0826085387523856,74.7,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,30,0,0,1,0,0.0,91344,34.291273,-118.505104,5,72,0,0.0,0,1,47,1,1,1,1,0,1,1,1,1,55.45,4179.2,0.0,0,0.0,4179.2,48867,1,2,0,0,6,1.1797869830240462,58.04444444444445,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,57,0,0,1,0,0.5806061981902351,92591,33.540604,-117.10909,1,4,1,28.22,1,1,10,0,1,0,0,1,1,1,1,1,100.2,420.2,0.0,0,112.88,533.0799999999999,25655,1,2,0,0,5,10.01998998001002,105.05,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,19,1,0,1,3,0.0,95415,39.025867,-123.381544,1,69,1,23.02,1,1,48,1,1,1,1,1,0,0,0,1,105.1,7234.8,0.0,110,1588.38,8933.18,1374,0,5,0,0,6,2.189582877170233,104.85217391304349,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,79,0,1,0,0,0.4082504974174488,92239,33.889605,-115.257009,0,21,1,42.27,0,1,7,0,0,1,0,1,1,0,1,1,96.8,2030.3,10.2,0,887.6700000000001,2907.77,964,0,1,1,1,3,13.828551673497609,96.68095238095238,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,41,0,0,1,0,0.0,92308,34.424926,-117.184503,1,17,1,16.61,0,1,3,0,0,0,0,1,0,0,1,0,80.85,1400.85,0.0,0,282.37,1683.2199999999998,28819,1,2,0,0,1,26.949910166966102,82.40294117647058,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,35,0,0,1,0,0.0,94586,37.587494,-121.862856,6,45,1,42.32,1,0,0,0,0,0,0,0,0,0,0,0,25.5,1121.05,0.0,0,1904.4,3025.45,790,1,2,0,0,1,2550000.0,24.912222222222223,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,68,0,1,1,0,0.4114264719283326,94707,37.897753,-122.279391,1,3,1,25.77,0,1,2,1,0,0,1,1,0,0,1,1,88.3,273.75,0.0,0,77.31,351.06,11889,0,2,0,0,3,44.14977925110375,91.25,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,40,0,0,1,3,0.2697681668941832,95122,37.32886,-121.834567,3,13,1,39.2,0,1,25,1,0,1,0,0,1,1,1,1,63.15,816.8,0.0,0,509.6,1326.4,59841,1,5,0,0,4,2.5259989896004043,62.83076923076923,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,40,0,0,1,3,0.6333132718549251,92131,32.89325,-117.087091,3,5,0,0.0,0,1,53,0,0,0,0,0,0,0,1,0,25.05,125.5,0.0,0,0.0,125.5,29283,1,5,0,0,0,0.4726414202563357,25.1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,21,1,0,0,0,0.0,90640,34.015217,-118.109962,0,24,1,18.07,1,1,52,0,0,0,1,0,1,1,1,1,89.55,2259.35,0.0,0,433.68,2693.03,62425,0,1,1,0,4,1.7221150534394127,94.13958333333332,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,39,0,0,1,0,0.17715080913853637,94598,37.916648,-122.008483,1,32,1,33.57,1,1,26,1,0,0,0,1,1,1,0,1,99.55,3204.65,35.82,110,1074.24,4353.07,26022,1,2,0,1,5,3.828844681213584,100.1453125,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,53,0,0,1,3,0.0435600680863742,93307,35.280113,-118.962329,9,9,1,2.68,0,0,0,0,0,0,0,0,0,0,0,0,19.6,197.4,0.0,0,24.12,221.52,59195,1,5,0,0,0,1960000.0,21.933333333333334,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,23,1,0,0,0,0.0,93646,36.633498,-119.298895,0,25,1,9.57,1,1,59,0,0,0,0,1,0,0,1,1,84.6,2088.05,0.0,0,239.25,2327.3,8449,0,1,1,0,2,1.4338980620511756,83.522,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,78,0,1,0,0,0.2556777216473174,94806,37.980269,-122.342635,0,2,1,43.66,0,1,25,0,0,0,0,0,0,0,1,1,44.15,92.65,0.0,0,87.32,179.97,55720,0,1,1,0,0,1.7659992936002826,46.325,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,62,0,0,1,0,0.0,91607,34.165783,-118.399795,1,31,1,2.12,1,1,17,0,1,1,0,1,0,0,0,0,93.8,3019.5,0.0,50,65.72,3135.22,27453,1,2,0,0,4,5.517643813150698,97.40322580645162,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,61,0,0,1,3,0.0,96096,40.637105,-121.906949,9,72,1,21.84,1,1,30,1,1,0,1,1,0,0,1,0,74.55,5430.65,0.0,0,1572.48,7003.129999999999,843,1,5,0,0,5,2.4849991716669426,75.42569444444445,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,42,0,0,0,0,0.4825722271578817,93109,34.406256,-119.726936,0,2,1,36.96,0,1,24,1,0,0,0,0,0,0,1,0,50.95,123.05,0.0,0,73.92,196.97,10986,1,1,1,0,1,2.122915782118424,61.525,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,56,0,0,0,0,0.2556777216473174,96039,41.831901,-123.487478,0,2,1,5.08,0,1,17,0,0,0,0,0,0,0,1,0,44.9,111.05,0.0,0,10.16,121.21,1294,1,1,1,0,0,2.641174916955931,55.525,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,69,0,1,1,0,0.0,95560,40.142256,-123.852927,10,71,1,11.35,0,1,24,1,1,0,1,1,0,0,1,1,71.0,5012.1,0.0,0,805.85,5817.950000000001,1851,0,2,0,0,4,2.958332100694958,70.59295774647887,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,76,0,1,0,0,0.6387370967982885,92126,32.886925,-117.152162,0,10,0,0.0,0,1,20,0,0,0,1,0,0,0,0,1,29.65,291.4,0.0,110,0.0,401.4,74232,0,1,1,0,1,1.4824992587503705,29.14,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24,1,0,1,0,0.12975178453580316,92620,33.716136,-117.752574,8,33,1,8.79,0,1,27,1,1,1,0,0,0,0,1,1,58.45,1955.4,0.0,0,290.07,2245.4700000000003,26419,0,2,0,0,3,2.164814013031847,59.25454545454546,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,40,0,0,0,0,0.22720382737361508,90017,34.052842,-118.264495,0,14,1,33.5,1,0,0,0,0,0,0,0,0,0,0,1,24.8,321.7,0.0,0,469.0,790.7,20692,1,1,1,0,1,2480000.0,22.978571428571428,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,28,1,0,0,0,0.2260787872069471,93907,36.77462,-121.664714,0,6,1,40.64,0,1,51,0,1,0,0,0,1,1,1,1,85.95,514.6,0.0,0,243.84,758.44,22292,0,1,1,0,3,1.6852937871972966,85.76666666666667,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,46,0,0,1,2,0.45870785863178926,93535,34.712708,-117.889656,4,7,0,0.0,0,1,28,1,0,1,1,0,1,1,1,0,49.65,305.55,0.0,0,0.0,305.55,57794,1,4,0,0,5,1.7732136524236954,43.65,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,62,0,0,0,0,0.0,92070,33.174725,-116.743329,0,22,1,20.46,0,0,0,0,0,0,0,0,0,0,0,0,19.6,422.5,0.0,0,450.12,872.62,1143,1,1,1,0,0,1960000.0,19.204545454545453,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,77,0,1,1,0,0.6659032310498683,92122,32.85723,-117.209774,1,24,1,16.1,0,1,12,0,0,1,0,1,1,1,1,1,93.15,2231.05,0.0,0,386.4,2617.4500000000003,34902,0,2,0,0,4,7.762493531255392,92.96041666666667,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,64,0,0,0,0,0.0,94515,38.629618,-122.593216,0,8,1,11.2,0,1,17,0,1,0,0,0,0,0,0,0,75.6,535.55,0.0,10,89.6,635.15,7384,1,1,1,0,1,4.447056207613995,66.94375,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,54,0,0,0,0,0.0,94515,38.629618,-122.593216,0,1,1,42.95,0,1,9,0,0,0,0,0,0,0,1,1,44.3,44.3,0.0,0,42.95,87.25,7384,1,1,1,0,0,4.9222167530924965,44.3,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,44,0,0,0,1,0.0,94024,37.352911,-122.093002,0,62,1,17.67,1,1,19,0,0,1,1,1,1,1,1,1,104.05,6590.5,0.0,0,1095.5400000000002,7686.04,21496,1,2,0,0,6,5.476312907203733,106.2983870967742,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,49,0,0,0,2,0.4349542932787702,91602,34.15136,-118.364786,0,60,1,16.59,0,0,0,0,0,0,0,0,0,0,0,0,19.95,1189.9,0.0,0,995.4,2185.3,16996,1,3,0,0,0,1995000.0,19.831666666666667,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,39,0,0,0,0,0.20919808220469155,94804,37.921034,-122.341798,0,66,1,49.13,1,0,0,0,0,0,0,0,0,0,0,0,25.1,1697.7,0.0,0,3242.5800000000004,4940.280000000001,39089,1,1,1,0,1,2510000.0,25.722727272727276,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,46,0,0,1,0,0.4082504974174488,93612,36.814539,-119.711868,1,60,0,0.0,0,1,19,1,0,1,1,1,1,1,1,0,59.85,3590.2,0.0,0,0.0,3590.2,33856,1,2,0,0,6,3.149998342106136,59.836666666666666,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,44,0,0,1,0,0.44298519496920696,94903,38.018065,-122.546024,1,38,1,35.61,0,1,13,1,1,0,0,0,0,0,0,1,79.45,3013.05,9.36,40,1353.18,4396.87,28403,1,2,0,1,2,6.111533760358646,79.29078947368421,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,52,0,0,1,1,1.0,95843,38.715498,-121.363411,1,68,1,27.59,0,1,27,1,1,0,1,1,1,1,1,0,82.85,5776.45,0.0,0,1876.12,7652.57,36432,1,3,0,0,6,3.068517382030599,84.94779411764705,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,24,1,0,1,0,0.31464969888872285,92376,34.109775,-117.378904,5,67,1,1.36,1,1,82,1,0,0,0,1,1,1,1,1,75.5,5229.45,0.0,0,91.12,5320.57,75882,0,2,0,0,5,0.9207315950327324,78.05149253731344,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,76,0,1,0,0,0.6387370967982885,92126,32.886925,-117.152162,0,12,1,21.89,1,1,26,0,0,1,0,1,1,0,1,1,99.45,1200.15,0.0,0,262.68,1462.8300000000002,74232,0,1,1,0,4,3.82499852884672,100.0125,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,76,0,1,1,0,0.2453711467369316,96040,40.789799,-121.474529,9,48,1,43.04,1,1,5,1,1,1,1,1,1,0,1,0,117.45,5438.9,0.0,0,2065.92,7504.82,397,0,2,0,0,7,23.489953020093964,113.31041666666664,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,56,0,0,0,0,0.2697681668941832,95123,37.238758,-121.828375,0,20,1,3.8,0,1,26,0,0,0,0,0,0,0,0,0,70.55,1493.55,17.6,0,76.0,1551.95,59632,1,1,1,1,0,2.713460494822886,74.6775,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,61,0,0,0,0,0.3145715995918679,91303,34.19829,-118.602203,0,45,1,10.36,0,1,6,1,0,1,0,1,1,1,1,1,75.95,3273.8,0.0,0,466.2,3740.0,23519,1,1,1,0,5,12.658312236146276,72.75111111111111,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,19,1,0,0,2,0.20773105900574754,95138,37.246064,-121.749494,0,27,1,2.63,0,1,59,1,1,0,0,0,0,0,0,0,56.2,1567.55,0.0,30,71.00999999999999,1668.56,14792,0,3,0,0,2,0.9525422114335236,58.0574074074074,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,27,1,0,0,0,0.0,91784,34.141146,-117.655583,0,1,1,42.15,0,0,0,0,0,0,0,0,0,0,0,0,20.2,20.2,0.0,0,42.15,62.35,23331,0,1,1,0,0,2020000.0,20.2,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,20,1,0,1,0,0.362802682598407,92027,33.141265,-116.967221,9,71,1,32.18,1,0,0,0,0,0,0,0,0,0,0,1,24.5,1816.2,0.0,0,2284.78,4100.9800000000005,48690,0,2,0,0,1,2450000.0,25.580281690140847,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,55,0,0,0,0,0.09737968012364465,92880,33.918043,-117.617809,0,32,1,4.61,1,1,12,1,0,1,1,1,1,1,1,1,109.55,3608.0,0.0,0,147.52,3755.52,16998,1,1,1,0,7,9.129159059034118,112.75,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,71,0,1,1,0,0.0,95947,40.160386,-120.835428,1,51,0,0.0,0,1,21,0,1,0,0,0,0,0,1,1,29.45,1459.35,0.0,0,0.0,1459.35,2064,0,2,0,0,1,1.4023802845808169,28.61470588235294,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,42,0,0,1,0,0.0,93306,35.449881,-118.841442,1,18,1,34.17,1,1,16,0,0,0,0,1,1,1,1,1,94.75,1691.9,0.0,0,615.0600000000001,2306.96,53481,1,2,0,0,4,5.921871298830438,93.99444444444444,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,19,1,0,1,0,0.3044190053250438,91739,34.133809,-117.523724,1,67,0,0.0,0,1,52,0,1,1,1,1,1,1,1,1,59.55,4103.9,0.0,0,0.0,4103.9,12937,0,2,0,0,6,1.14519208746306,61.252238805970144,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,24,1,0,0,0,0.6387370967982885,92122,32.85723,-117.209774,0,43,1,12.88,1,1,59,0,1,1,0,1,1,1,1,1,104.6,4759.85,0.0,0,553.84,5313.6900000000005,34902,0,1,1,0,6,1.7728810554438887,110.69418604651165,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,24,1,0,1,0,0.27209086997775755,90240,33.956228,-118.120993,3,52,1,5.65,0,0,0,0,0,0,0,0,0,0,0,1,20.4,1090.65,0.0,0,293.8,1384.45,24908,0,2,0,0,0,2040000.0,20.974038461538463,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,65,0,1,1,0,0.20773105900574754,95128,37.316146,-121.936285,1,39,1,33.25,1,1,26,0,1,1,0,1,1,1,1,1,105.65,4284.8,0.0,0,1296.75,5581.55,32804,0,2,0,0,6,4.063459975592317,109.86666666666667,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,64,0,0,1,2,0.38525620575489955,93908,36.624338,-121.615669,8,39,1,20.49,1,0,0,0,0,0,0,0,0,0,0,0,25.2,987.95,0.0,0,799.1099999999999,1787.06,13027,1,4,0,0,1,2519999.9999999995,25.33205128205128,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,66,0,1,0,0,0.26546653144016225,94964,37.942551,-122.491642,0,51,1,47.46,0,0,0,0,0,0,0,0,0,0,0,0,19.6,967.9,0.0,0,2420.46,3388.36,6448,0,1,1,0,0,1960000.0,18.978431372549014,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,51,0,0,0,0,0.22720382737361508,90015,34.039224,-118.266293,0,9,1,42.41,1,1,8,0,0,0,0,0,0,0,1,1,76.85,663.55,0.0,0,381.69,1045.2399999999998,15140,1,1,1,0,1,9.606237992202509,73.72777777777777,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,57,0,0,1,2,0.31464969888872285,95602,38.99003,-121.114408,1,30,0,0.0,0,1,12,0,0,0,1,1,1,1,1,0,51.2,1561.5,0.0,0,0.0,1561.5,18197,1,4,0,0,4,4.266663111114075,52.05,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,68,0,1,0,0,0.23289199999345978,90024,34.066303,-118.435479,0,16,1,39.52,0,1,17,0,0,0,0,0,1,1,1,1,78.75,1218.25,0.0,0,632.32,1850.57,44150,0,1,1,0,2,4.632350216264578,76.140625,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50,0,0,1,0,0.24213484012073402,94601,37.776523,-122.219268,1,42,1,34.65,1,1,9,0,1,1,1,0,1,1,0,1,99.45,4138.05,30.46,140,1455.3,5702.89,54876,1,2,0,1,6,11.049987722235866,98.525,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,78,0,1,1,0,0.2260787872069471,92663,33.62251,-117.927024,4,1,1,17.35,1,1,23,0,0,1,0,1,1,0,1,1,100.8,100.8,0.0,0,17.35,118.15,22133,0,2,0,0,4,4.382606790170961,100.8,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,19,1,0,0,0,0.31464969888872285,95321,37.902968,-119.667544,0,4,0,0.0,0,1,30,1,0,1,1,0,1,1,0,0,48.25,202.25,0.0,10,0.0,212.25,3680,0,1,1,0,5,1.6083327972224009,50.5625,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,54,0,0,0,0,0.31464969888872285,95955,39.281194,-122.226568,0,19,1,13.76,1,1,4,0,0,0,0,1,1,1,1,0,69.6,1394.55,0.0,0,261.44,1655.99,1146,1,1,1,0,4,17.39995650010875,73.39736842105263,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,55,0,0,0,0,0.2697681668941832,95128,37.316146,-121.936285,0,1,1,38.21,0,1,13,1,0,0,0,0,0,0,1,1,49.8,49.8,0.0,0,38.21,88.00999999999999,32804,1,1,1,0,1,3.8307662840259353,49.8,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,61,0,0,0,0,0.15295080991895954,91790,34.066964,-117.937007,0,51,1,29.87,0,0,0,0,0,0,0,0,0,0,0,1,19.85,996.95,0.0,0,1523.37,2520.32,44099,1,1,1,0,0,1985000.0,19.54803921568628,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
